transaction_id,customer_id,merchant_id,amount,transaction_time,transaction_type,channel,device_id,ip_address,geo_location,transaction_velocity_1h,transaction_velocity_24h,avg_spend_7d,customer_risk_score,account_age_days,card_present,international_flag,previous_fraud_history,merchant_category,is_fraud
176,51568,7495,33665.81,2024-01-04 02:28:00,UPI,Web,547459,192.168.184.8,Delhi,7,3,57725.77,0.861,3215,1,0,0,Others,0
177,74534,2462,40168.82,2024-02-10 10:58:00,ATM,Branch,557148,192.168.132.226,Mumbai,5,25,56447.06,0.748,3551,1,0,0,Grocery,0
178,24514,2524,15110.84,2024-10-14 11:32:00,POS,Web,211429,192.168.191.30,Mumbai,5,18,29639.91,0.213,4582,0,0,0,Grocery,0
179,91055,5472,37228.84,2024-05-10 08:43:00,POS,Card,391526,192.168.42.83,Bangalore,3,20,3769.21,0.453,4500,1,1,0,Electronics,1
180,55093,6929,7014.6,2024-04-19 13:46:00,ATM,Mobile,959628,192.168.185.91,Chennai,7,28,23876.27,0.722,2509,1,0,0,Electronics,0
181,94423,7003,37501.29,2024-03-04 00:00:00,UPI,Branch,921849,192.168.153.202,Bangalore,2,10,1483.15,0.639,3187,1,0,0,Others,0
182,23707,8079,44083.85,2024-04-07 05:50:00,NetBanking,Mobile,114809,192.168.178.232,Chennai,3,5,51516.12,0.511,3918,0,0,0,Travel,0
183,54759,1930,45016.61,2024-03-26 13:13:00,UPI,Branch,696369,192.168.220.196,Mumbai,5,14,25920.88,0.017,659,0,0,0,Bills,0
184,72668,2560,5873.67,2024-10-18 00:53:00,POS,Card,114923,192.168.62.127,Bangalore,3,29,27724.03,0.945,934,1,0,0,Grocery,0
185,54605,2349,41502.61,2024-12-08 21:49:00,UPI,Card,704902,192.168.203.138,Bangalore,0,4,9485.57,0.698,4791,1,0,0,Electronics,0
186,50153,5868,5541.33,2024-01-13 17:54:00,POS,Branch,944566,192.168.212.111,Hyderabad,9,6,46868.31,0.805,4626,1,0,0,Food,0
187,24959,6705,23945.93,2024-02-19 21:57:00,ATM,Card,626275,192.168.237.249,Delhi,1,38,37055.08,0.99,1718,0,0,1,E-commerce,0
188,44291,2039,34141.95,2024-08-16 23:39:00,UPI,Branch,544944,192.168.78.245,Chennai,2,23,29482.11,0.296,2610,1,0,0,Travel,0
189,31488,8817,24238.24,2024-11-17 03:09:00,UPI,Branch,330543,192.168.103.194,Pune,6,34,53925.72,0.028,2183,0,0,0,Bills,0
190,37135,3730,17028.48,2024-04-25 15:32:00,ATM,Branch,835797,192.168.165.224,Hyderabad,1,12,4351.06,0.064,3363,0,0,0,E-commerce,0
191,71532,6943,34206.87,2024-11-03 06:28:00,UPI,Web,923771,192.168.228.141,Bangalore,6,26,25563.3,0.617,1405,1,0,0,Others,1
192,66724,7763,33060.89,2024-01-02 15:44:00,POS,Mobile,447142,192.168.32.143,Chennai,4,4,56729.23,0.515,1904,1,0,0,Others,0
193,64647,1325,29165.49,2024-09-28 10:32:00,NetBanking,Mobile,717820,192.168.156.189,Bangalore,7,37,59423.27,0.273,1790,1,0,0,Others,0
194,42562,8782,26445.01,2024-12-10 05:50:00,ATM,Web,487848,192.168.177.89,Chennai,0,29,46262.26,0.038,3771,1,0,0,Food,0
195,96371,9732,35301.71,2024-06-30 07:17:00,NetBanking,Web,309501,192.168.211.168,Chennai,1,39,3052.13,0.9,3781,1,0,0,Travel,0
196,17888,9626,20181.7,2024-08-01 06:21:00,POS,Card,734837,192.168.191.107,Chennai,4,19,3925.13,0.857,2734,1,0,0,Others,0
197,40832,2255,3484.97,2024-04-04 07:18:00,UPI,Card,628827,192.168.85.235,Hyderabad,1,3,36172.33,0.32,3353,0,0,0,Travel,0
198,20620,4533,26895.85,2024-10-13 14:28:00,ATM,Web,557966,192.168.172.90,Hyderabad,7,19,9522.61,0.599,2260,0,0,0,Travel,0
199,40504,3092,36186.6,2024-10-30 07:23:00,POS,Branch,822913,192.168.95.162,Chennai,3,14,57857.65,0.029,4689,0,0,0,Grocery,0
200,96569,5056,14993.04,2024-10-31 02:42:00,POS,Branch,910554,192.168.118.5,Bangalore,3,18,28937.96,0.204,437,1,0,0,Bills,0
201,42963,9773,7080.52,2024-10-31 10:29:00,ATM,Mobile,344224,192.168.22.148,Mumbai,3,32,40692.97,0.818,1761,0,0,0,Others,0
202,91771,7867,45596.47,2024-01-29 05:05:00,ATM,Web,722342,192.168.44.197,Delhi,3,9,53463.1,0.333,4051,1,0,0,Travel,0
203,54555,7938,43194.3,2024-07-10 17:46:00,POS,Web,497020,192.168.88.212,Bangalore,8,20,42987.87,0.79,3535,1,0,0,Grocery,0
204,72972,4796,30940.79,2024-07-04 21:03:00,POS,Mobile,574540,192.168.198.223,Hyderabad,3,15,40429.75,0.8,262,1,0,0,Bills,0
205,51167,9428,39341.03,2024-01-18 09:05:00,NetBanking,Mobile,381125,192.168.159.128,Pune,4,28,15474.73,0.096,4607,0,0,0,Food,0
206,33928,9279,48441.83,2024-10-19 09:35:00,UPI,Web,846760,192.168.173.149,Hyderabad,5,23,15189.23,0.36,3244,1,0,0,E-commerce,0
207,78779,8258,28484.49,2024-03-11 10:20:00,UPI,Card,105507,192.168.233.81,Bangalore,5,27,18107.76,0.316,4506,0,0,1,Others,0
208,97224,8329,12246.88,2024-06-04 01:59:00,POS,Mobile,590408,192.168.26.243,Hyderabad,9,0,17144.39,0.317,4796,1,0,0,Others,0
209,33716,6864,31958.66,2024-01-21 11:17:00,ATM,Branch,522037,192.168.210.161,Chennai,0,36,1121.03,0.615,1616,1,0,0,Grocery,0
210,80086,1857,45733.95,2024-10-15 01:42:00,NetBanking,Branch,369658,192.168.38.65,Bangalore,2,39,40463.18,0.315,2547,0,0,0,E-commerce,0
211,33502,3560,34522.9,2024-03-06 15:22:00,POS,Branch,404436,192.168.81.227,Chennai,9,13,43538.29,0.396,2970,1,0,0,Grocery,1
212,74519,7918,1360.71,2024-07-07 12:46:00,UPI,Card,208344,192.168.92.162,Bangalore,6,3,27951.34,0.833,653,0,0,0,E-commerce,0
213,81009,3941,45860.77,2024-07-04 13:46:00,NetBanking,Web,252828,192.168.238.174,Chennai,3,3,10343.51,0.765,864,1,0,0,Electronics,0
214,50442,2551,37696.08,2024-02-04 23:38:00,NetBanking,Web,415495,192.168.143.32,Delhi,6,37,24567.07,0.63,806,1,0,0,E-commerce,1
215,76322,9524,20121.46,2024-11-07 18:33:00,UPI,Branch,197702,192.168.67.5,Mumbai,6,33,17838.64,0.383,2494,1,0,0,Others,0
216,34501,5394,49375.22,2024-01-03 09:19:00,NetBanking,Card,671105,192.168.41.149,Pune,6,39,27762.55,0.046,2868,0,0,0,Food,0
217,17132,8744,36097.88,2024-08-26 10:21:00,ATM,Branch,605673,192.168.171.42,Bangalore,5,23,32787.99,0.103,2593,1,0,0,Travel,0
218,18675,3557,41280.78,2024-03-03 19:46:00,UPI,Mobile,983517,192.168.84.175,Mumbai,8,38,52052.71,0.856,1206,1,0,0,Others,1
219,50231,4235,47161.17,2024-08-07 07:54:00,UPI,Web,919818,192.168.17.153,Delhi,4,23,42890.56,0.371,3747,1,0,0,Grocery,0
220,91233,4089,2026.94,2024-03-23 09:56:00,UPI,Branch,770984,192.168.119.83,Mumbai,3,36,5647.98,0.89,1136,0,0,0,Bills,0
221,21481,4359,38732.27,2024-09-30 00:04:00,UPI,Card,559698,192.168.118.111,Bangalore,0,39,16580.29,0.66,2967,0,0,0,Electronics,0
222,51019,4937,19348.0,2024-07-24 20:22:00,NetBanking,Branch,657068,192.168.223.211,Pune,1,25,13539.97,0.251,4898,0,0,0,Travel,0
223,73362,3678,43460.3,2024-08-21 13:37:00,NetBanking,Branch,174152,192.168.239.173,Chennai,2,15,26491.06,0.967,4705,1,0,0,Others,0
224,28212,8327,43950.85,2024-12-26 07:05:00,NetBanking,Web,282148,192.168.122.79,Bangalore,4,11,29527.65,0.732,2895,0,0,0,Travel,0
225,74944,3934,41439.49,2024-06-10 20:25:00,POS,Branch,751167,192.168.149.127,Hyderabad,7,16,28703.38,0.904,4473,1,0,1,Electronics,1
226,37535,4973,38971.07,2024-10-04 00:05:00,ATM,Mobile,736299,192.168.218.115,Hyderabad,9,14,11549.33,0.918,3913,1,0,0,Others,1
227,82778,8745,39724.43,2024-10-24 14:35:00,NetBanking,Mobile,115672,192.168.175.12,Delhi,3,13,19168.69,0.558,3809,0,0,0,Electronics,0
228,62129,4933,14862.8,2024-04-28 11:01:00,NetBanking,Mobile,570659,192.168.111.91,Delhi,4,34,5417.41,0.843,2875,0,0,0,Travel,0
229,59221,1094,20356.08,2024-04-23 05:12:00,ATM,Web,380195,192.168.163.31,Bangalore,6,31,14795.3,0.375,2808,0,1,0,Others,1
230,25909,1004,5796.99,2024-09-14 16:10:00,UPI,Mobile,765070,192.168.35.43,Bangalore,4,8,54674.38,0.826,3248,1,0,0,Food,0
231,51688,4924,41538.05,2024-12-04 18:17:00,NetBanking,Branch,658308,192.168.143.85,Bangalore,5,22,13950.95,0.828,885,0,0,0,Others,0
232,87094,6836,32318.02,2024-01-06 11:19:00,ATM,Card,428932,192.168.20.253,Delhi,3,4,31374.55,0.357,374,1,0,0,E-commerce,0
233,11757,9484,30655.2,2024-02-12 09:49:00,POS,Web,927631,192.168.159.151,Bangalore,3,20,56070.94,0.966,2913,0,0,0,E-commerce,0
234,78265,2177,12341.6,2024-03-02 15:38:00,NetBanking,Mobile,530316,192.168.164.78,Mumbai,9,5,29419.61,0.455,4478,0,0,0,Grocery,0
235,54348,5883,30771.05,2024-08-20 18:04:00,UPI,Web,379762,192.168.8.41,Mumbai,1,16,1209.97,0.449,1586,1,0,0,Bills,0
236,74750,3600,22754.86,2024-06-02 12:15:00,ATM,Mobile,573423,192.168.207.97,Delhi,4,36,44951.63,0.63,4947,0,0,0,Others,0
237,69696,5053,49763.68,2024-07-01 16:31:00,UPI,Branch,918827,192.168.249.70,Hyderabad,1,36,26897.17,0.966,2456,1,0,0,Bills,0
238,48887,4983,43160.26,2024-04-25 17:25:00,NetBanking,Card,425887,192.168.119.222,Delhi,9,18,33980.76,0.878,4302,1,0,0,Food,1
239,37779,3811,26322.84,2024-06-04 09:40:00,UPI,Web,321489,192.168.186.134,Hyderabad,6,33,15657.01,0.871,1569,0,0,0,Electronics,0
240,66457,1164,40432.36,2024-10-09 18:06:00,UPI,Web,620843,192.168.148.238,Pune,5,37,18582.06,0.767,2355,0,0,0,Grocery,0
241,22620,1665,8267.02,2024-06-05 20:18:00,ATM,Web,347873,192.168.126.82,Mumbai,5,35,4380.29,0.614,1224,1,0,0,Bills,0
242,62568,5700,5114.95,2024-05-23 09:17:00,ATM,Web,348732,192.168.194.32,Pune,9,23,28318.7,0.514,1959,1,0,0,Bills,0
243,18522,3020,31551.01,2024-01-16 09:44:00,POS,Branch,617298,192.168.10.217,Delhi,5,16,58737.77,0.744,4116,1,0,0,Food,0
244,68485,3942,36352.95,2024-05-18 01:55:00,NetBanking,Web,168708,192.168.230.163,Mumbai,4,17,22933.2,0.213,1435,0,0,0,Bills,0
245,66586,1814,2700.17,2024-10-01 07:15:00,POS,Web,917643,192.168.50.176,Delhi,8,1,47173.9,0.096,3509,0,0,0,Electronics,0
246,17599,1446,10088.12,2024-02-20 01:31:00,UPI,Card,260542,192.168.241.39,Bangalore,0,10,42888.6,0.066,2322,0,0,0,Grocery,0
247,78173,2140,26886.54,2024-05-08 14:33:00,POS,Card,726442,192.168.47.80,Pune,0,8,9197.8,0.141,77,0,0,0,Bills,0
248,47422,4395,3187.69,2024-04-14 02:40:00,POS,Card,544751,192.168.71.14,Chennai,3,13,48876.3,0.783,1657,1,0,0,E-commerce,0
249,80818,2471,21231.44,2024-06-22 23:20:00,UPI,Web,345122,192.168.21.69,Pune,5,31,53718.88,0.171,3116,0,0,0,Grocery,0
250,13745,3082,24129.88,2024-10-26 19:18:00,NetBanking,Card,160403,192.168.64.171,Chennai,3,13,57198.51,0.071,3390,1,0,0,Electronics,0
251,26150,3717,46094.4,2024-11-05 08:55:00,POS,Web,343329,192.168.196.205,Mumbai,5,29,14374.98,0.795,2735,1,0,0,Others,0
252,54458,3621,15818.04,2024-05-20 01:42:00,NetBanking,Web,448008,192.168.225.238,Pune,8,11,8429.23,0.336,4946,1,0,0,Grocery,0
253,26940,1099,8474.99,2024-07-29 15:28:00,UPI,Card,200287,192.168.191.88,Delhi,6,12,9365.87,0.384,3558,1,0,0,Others,0
254,39687,2056,425.04,2024-10-25 10:22:00,NetBanking,Mobile,708119,192.168.59.66,Pune,8,6,48883.95,0.574,926,0,0,0,Electronics,0
255,69453,9550,6124.32,2024-11-06 18:35:00,NetBanking,Card,730582,192.168.183.216,Bangalore,6,16,29800.08,0.741,3758,0,0,0,Electronics,0
256,23007,7011,37555.76,2024-08-07 22:12:00,NetBanking,Card,560918,192.168.10.91,Pune,8,6,34371.74,0.534,2436,1,0,0,E-commerce,1
257,70992,2114,22273.85,2024-02-20 00:48:00,POS,Card,268384,192.168.118.104,Mumbai,2,27,6942.36,0.001,478,0,0,0,Grocery,0
258,19306,3553,9976.32,2024-05-17 12:22:00,UPI,Card,598212,192.168.140.55,Mumbai,2,21,30385.48,0.201,3979,1,0,0,Travel,0
259,25766,4447,46654.73,2024-04-12 20:43:00,ATM,Card,797494,192.168.24.13,Hyderabad,1,7,12503.49,0.695,614,1,0,0,Food,0
260,62887,9150,39387.54,2024-09-05 04:56:00,POS,Web,751996,192.168.0.49,Bangalore,7,27,28759.73,0.355,2539,0,0,0,Others,0
261,81412,8914,5762.52,2024-03-24 04:41:00,ATM,Branch,431716,192.168.195.46,Hyderabad,8,34,38439.13,0.212,2603,0,0,0,Electronics,0
262,25353,7933,13484.42,2024-01-13 12:56:00,ATM,Branch,208808,192.168.98.189,Mumbai,4,0,56386.7,0.975,2828,0,0,0,E-commerce,0
263,36999,1959,42479.6,2024-11-19 12:17:00,ATM,Web,516313,192.168.254.163,Chennai,7,8,51799.9,0.142,1154,0,0,0,Bills,0
264,93259,5414,34636.96,2024-02-10 07:59:00,POS,Web,337427,192.168.30.16,Delhi,1,14,37393.2,0.972,4440,0,0,0,Electronics,0
265,99070,5351,47279.98,2024-10-12 06:26:00,POS,Card,794469,192.168.38.4,Hyderabad,3,9,11766.65,0.403,3247,1,0,0,Travel,0
266,62294,6737,3858.66,2024-12-14 13:13:00,POS,Mobile,480272,192.168.52.120,Bangalore,5,11,6781.32,0.031,3824,1,0,0,Travel,0
267,50232,8602,38781.79,2024-10-31 10:43:00,UPI,Mobile,724824,192.168.213.144,Mumbai,0,38,22472.72,0.379,283,0,0,0,Grocery,0
268,41217,3888,3866.75,2024-06-27 09:12:00,UPI,Web,341327,192.168.218.171,Chennai,0,23,30352.86,0.918,326,0,0,0,Food,0
269,65120,6012,16866.26,2024-07-26 13:40:00,NetBanking,Card,287740,192.168.22.77,Bangalore,3,8,30440.03,0.865,2686,1,0,0,Others,0
270,63181,3374,37545.9,2024-09-19 00:52:00,NetBanking,Card,494920,192.168.122.143,Hyderabad,6,27,40087.39,0.116,226,0,0,0,Others,0
271,36527,2892,35564.95,2024-03-21 13:45:00,POS,Branch,771493,192.168.194.154,Chennai,9,35,46505.18,0.811,3465,0,0,0,Food,1
272,12052,3819,155.79,2024-06-03 09:15:00,ATM,Card,904283,192.168.200.7,Chennai,7,29,40045.43,0.214,966,0,0,0,Bills,0
273,23634,7618,10137.05,2024-05-17 14:30:00,ATM,Mobile,884119,192.168.88.252,Delhi,8,30,53661.56,0.324,3101,1,0,0,Food,0
274,96269,4940,38939.76,2024-04-09 16:07:00,POS,Mobile,203001,192.168.35.240,Delhi,7,22,5385.3,0.662,2322,1,0,0,Food,1
275,47633,7131,6351.07,2024-07-19 20:38:00,NetBanking,Branch,689749,192.168.86.95,Bangalore,6,20,57665.14,0.894,4128,0,0,0,Bills,0
276,53406,7219,16352.63,2024-06-02 08:43:00,ATM,Web,365148,192.168.26.151,Chennai,3,12,21432.85,0.867,1455,1,0,0,Travel,0
277,52039,4259,9235.28,2024-01-07 22:15:00,NetBanking,Card,290116,192.168.62.96,Pune,8,1,39220.45,0.472,2833,1,0,0,Electronics,0
278,80445,9594,5617.15,2024-02-03 05:28:00,ATM,Mobile,880565,192.168.187.213,Pune,4,37,23451.52,0.985,1066,1,0,0,Bills,0
279,15846,1416,41839.46,2024-08-21 11:15:00,ATM,Web,174204,192.168.185.23,Hyderabad,5,20,48155.5,0.504,1917,1,0,0,Food,0
280,17445,9071,3114.02,2024-07-20 07:51:00,POS,Web,608495,192.168.158.44,Chennai,6,11,11867.25,0.423,4048,1,0,0,Food,0
281,34825,1070,26825.69,2024-11-08 00:39:00,NetBanking,Branch,801393,192.168.235.185,Delhi,6,11,30471.48,0.759,971,0,0,0,Electronics,0
282,53798,4440,34648.89,2024-01-27 19:05:00,POS,Web,972989,192.168.146.62,Pune,1,17,32987.06,0.756,2662,1,0,0,Bills,0
283,70400,8427,2926.63,2024-04-28 20:33:00,NetBanking,Card,517974,192.168.252.251,Pune,2,18,9420.98,0.918,1862,1,0,0,Bills,0
284,54163,7157,31689.67,2024-05-21 10:14:00,NetBanking,Mobile,255218,192.168.153.212,Delhi,1,26,46246.22,0.955,4836,1,0,0,Travel,0
285,49704,3893,16736.57,2024-09-05 02:57:00,UPI,Mobile,496740,192.168.178.211,Chennai,5,26,19858.94,0.828,2759,1,0,0,E-commerce,0
286,94403,8969,41685.58,2024-06-08 09:48:00,NetBanking,Card,780149,192.168.33.42,Bangalore,7,25,57479.96,0.325,4027,0,0,0,Electronics,1
287,24491,2239,39893.1,2024-06-25 12:00:00,NetBanking,Branch,572313,192.168.71.50,Delhi,9,12,9312.19,0.305,3485,1,0,0,Others,0
288,61454,7035,39705.56,2024-12-01 23:20:00,NetBanking,Card,855180,192.168.182.206,Chennai,1,21,35748.15,0.657,4971,0,0,0,Bills,0
289,58801,5666,19963.24,2024-01-02 10:50:00,POS,Web,713284,192.168.178.107,Bangalore,3,5,1512.19,0.889,3531,1,0,0,Bills,0
290,52613,2864,41136.28,2024-11-22 00:05:00,NetBanking,Card,962679,192.168.179.189,Hyderabad,5,9,41190.35,0.679,1966,1,1,0,Electronics,1
291,82682,9286,31517.6,2024-04-13 15:46:00,POS,Web,661863,192.168.21.159,Bangalore,9,8,3289.25,0.088,4839,1,0,0,Electronics,0
292,34027,7888,18965.24,2024-01-15 17:31:00,NetBanking,Branch,242008,192.168.4.221,Hyderabad,1,37,56409.72,0.614,393,0,0,0,Electronics,0
293,95838,1076,4079.46,2024-07-11 16:03:00,ATM,Card,160024,192.168.9.203,Chennai,0,13,7916.42,0.385,771,1,0,0,Food,0
294,39840,1781,3387.6,2024-03-18 09:26:00,UPI,Card,582175,192.168.14.170,Hyderabad,3,14,36395.97,0.865,3961,1,0,0,Food,0
295,59049,1505,12607.51,2024-09-21 14:11:00,NetBanking,Web,955049,192.168.19.161,Delhi,1,14,13358.49,0.936,4707,0,0,0,Bills,0
296,56859,4738,15014.25,2024-10-04 04:33:00,POS,Card,462721,192.168.59.203,Pune,4,28,34153.17,0.548,2138,1,0,0,Grocery,0
297,86479,4752,46380.04,2024-05-26 17:48:00,NetBanking,Web,143366,192.168.249.126,Delhi,8,23,5636.85,0.131,1948,0,0,0,Others,0
298,49501,7515,49996.91,2024-10-11 21:20:00,UPI,Branch,645371,192.168.52.133,Hyderabad,8,16,46706.29,0.985,1176,0,0,0,Others,1
299,35610,7083,7226.51,2024-03-08 23:30:00,UPI,Branch,648070,192.168.31.239,Chennai,8,33,40897.87,0.836,2555,1,0,0,Electronics,0
300,11945,1135,47141.27,2024-05-02 15:57:00,ATM,Mobile,171541,192.168.9.202,Bangalore,4,7,33848.27,0.297,2429,1,0,0,Travel,0
301,42730,5284,35341.67,2024-01-23 06:47:00,POS,Web,671676,192.168.190.224,Mumbai,8,10,39919.53,0.858,2050,1,0,0,Bills,1
302,84365,8062,24955.48,2024-08-22 05:30:00,NetBanking,Mobile,526425,192.168.198.171,Delhi,5,8,20753.92,0.972,4555,0,0,0,Bills,0
303,10892,9077,47736.6,2024-09-17 20:42:00,POS,Mobile,246052,192.168.51.95,Mumbai,8,13,50596.14,0.752,3910,0,0,0,Travel,1
304,90653,3629,35698.97,2024-10-05 09:31:00,POS,Branch,126080,192.168.142.235,Pune,1,11,26902.9,0.408,1676,1,0,0,Others,0
305,58853,1396,29703.04,2024-05-13 05:45:00,ATM,Mobile,637362,192.168.152.64,Hyderabad,7,27,55025.05,0.734,2711,0,0,0,E-commerce,0
306,22622,2375,10515.86,2024-11-01 19:58:00,POS,Branch,378525,192.168.88.81,Chennai,5,4,46149.82,0.032,3059,0,0,0,Others,0
307,37195,4060,12259.98,2024-08-24 04:37:00,UPI,Mobile,294899,192.168.173.57,Mumbai,5,2,28305.39,0.407,4313,0,0,0,Food,0
308,59862,4988,45579.51,2024-07-28 23:41:00,POS,Mobile,839345,192.168.253.182,Delhi,4,25,33842.27,0.961,1811,1,0,0,Bills,0
309,38411,4161,10791.19,2024-03-21 22:32:00,UPI,Mobile,356553,192.168.57.149,Bangalore,8,8,7987.75,0.953,3295,1,0,0,Travel,0
310,19771,1814,1663.69,2024-11-03 05:14:00,UPI,Branch,520389,192.168.68.146,Hyderabad,4,35,37969.05,0.577,4466,1,0,0,Bills,0
311,69938,4060,13348.04,2024-10-02 11:02:00,UPI,Mobile,623135,192.168.126.178,Delhi,6,25,33816.02,0.617,1676,0,0,0,Travel,0
312,70500,3608,24053.76,2024-11-15 14:57:00,NetBanking,Card,866181,192.168.53.211,Hyderabad,8,24,35246.1,0.745,3563,1,0,1,E-commerce,1
313,20698,5388,19129.14,2024-05-05 16:49:00,UPI,Branch,914368,192.168.198.66,Hyderabad,8,18,8504.17,0.696,3551,1,0,1,Food,1
314,35310,1712,46793.36,2024-07-20 06:19:00,UPI,Mobile,152339,192.168.210.194,Hyderabad,8,31,22934.3,0.782,2445,0,0,0,Electronics,1
315,31948,8114,20957.77,2024-01-20 02:44:00,NetBanking,Card,367872,192.168.82.132,Delhi,4,25,15956.68,0.958,2222,1,0,0,E-commerce,0
316,69347,4752,44458.18,2024-08-06 14:22:00,UPI,Web,730030,192.168.0.227,Delhi,6,17,18332.06,0.757,3093,1,0,0,Others,1
317,75725,3860,29753.41,2024-07-05 05:38:00,POS,Card,713917,192.168.175.10,Delhi,3,37,27855.62,0.485,2380,1,0,1,Grocery,0
318,75428,9157,26230.03,2024-10-25 21:08:00,UPI,Card,153966,192.168.193.59,Hyderabad,9,11,5818.13,0.458,62,1,0,0,Bills,0
319,94487,7699,8051.77,2024-09-23 23:28:00,ATM,Web,357338,192.168.129.45,Mumbai,9,26,13680.92,0.854,3627,0,0,1,Electronics,1
320,79177,2231,13588.04,2024-12-27 12:23:00,NetBanking,Web,239841,192.168.3.14,Bangalore,7,7,23738.06,0.117,902,0,0,0,E-commerce,0
321,38860,2318,43364.98,2024-12-06 08:40:00,ATM,Mobile,260866,192.168.6.170,Mumbai,5,4,40581.09,0.801,2279,1,0,0,Travel,0
322,19696,1019,39008.86,2024-03-02 06:15:00,ATM,Mobile,823246,192.168.238.201,Pune,9,25,33611.1,0.369,3548,1,0,0,Bills,1
323,65317,6045,22398.8,2024-12-20 08:42:00,NetBanking,Branch,997963,192.168.242.134,Mumbai,6,1,42022.47,0.747,3624,1,0,0,Travel,0
324,92440,4192,45455.66,2024-01-11 23:31:00,POS,Branch,117732,192.168.88.212,Mumbai,7,0,46172.46,0.545,164,0,0,0,Travel,0
325,97763,4375,40967.98,2024-06-15 14:14:00,NetBanking,Branch,889646,192.168.54.162,Hyderabad,3,20,45514.45,0.35,1232,0,0,0,Food,0
326,30719,5584,5648.61,2024-12-06 10:40:00,ATM,Card,442514,192.168.35.164,Mumbai,9,4,6667.99,0.923,1308,1,0,0,Food,0
327,31280,5852,30316.23,2024-08-11 08:00:00,UPI,Mobile,848588,192.168.65.59,Hyderabad,6,32,5520.22,0.014,807,0,0,0,E-commerce,0
328,13367,1008,39952.22,2024-12-28 01:11:00,UPI,Mobile,942668,192.168.193.246,Mumbai,3,31,21582.43,0.209,1079,0,0,0,Grocery,0
329,22713,1969,40426.79,2024-07-22 09:15:00,ATM,Card,515286,192.168.172.125,Bangalore,5,14,37864.16,0.47,4124,1,0,0,E-commerce,0
330,59936,8101,4612.49,2024-09-05 18:29:00,UPI,Mobile,239688,192.168.184.245,Chennai,2,31,7976.04,0.589,3609,0,0,0,E-commerce,0
331,59211,9580,11269.33,2024-07-13 17:49:00,POS,Web,256010,192.168.203.102,Chennai,3,38,7078.11,0.684,2990,0,0,0,Electronics,0
332,43382,8533,20681.31,2024-12-04 09:42:00,UPI,Web,953069,192.168.139.114,Mumbai,8,27,53242.77,0.336,367,0,0,0,Food,0
333,37895,9155,12618.97,2024-02-11 19:21:00,UPI,Mobile,796327,192.168.130.180,Bangalore,7,9,54502.53,0.492,1915,1,0,0,Bills,0
334,84680,5171,5491.46,2024-05-22 03:06:00,POS,Branch,276137,192.168.55.204,Hyderabad,3,9,48764.31,0.349,3095,0,0,0,E-commerce,0
335,51402,8436,31458.58,2024-09-01 20:46:00,POS,Card,866919,192.168.129.59,Chennai,6,34,22242.68,0.074,2550,0,0,0,Bills,0
336,82741,8939,25398.3,2024-06-29 00:19:00,UPI,Card,342953,192.168.230.253,Pune,3,17,31522.59,0.764,2781,1,0,0,Travel,0
337,96688,9034,7791.74,2024-12-18 07:46:00,POS,Web,166753,192.168.136.9,Delhi,7,9,20493.04,0.353,451,1,1,0,Electronics,1
338,38542,2344,29339.78,2024-07-31 12:34:00,ATM,Card,674289,192.168.149.12,Hyderabad,6,5,8682.83,0.529,1760,1,0,0,E-commerce,0
339,28246,2320,3147.65,2024-02-16 06:47:00,UPI,Web,595447,192.168.220.29,Mumbai,8,25,29938.27,0.121,416,1,0,0,Food,0
340,95759,4623,19182.9,2024-08-11 21:59:00,ATM,Card,105874,192.168.191.143,Delhi,0,24,48277.29,0.436,1364,0,0,0,E-commerce,0
341,67134,5532,39636.27,2024-04-23 19:50:00,NetBanking,Card,592696,192.168.180.162,Pune,1,20,25562.98,0.81,2410,0,0,0,Grocery,0
342,36182,9622,44507.98,2024-06-20 11:45:00,POS,Web,738161,192.168.83.229,Mumbai,7,21,29082.94,0.474,503,1,0,0,Others,1
343,65966,3860,12299.47,2024-01-29 02:57:00,NetBanking,Mobile,431102,192.168.203.114,Delhi,4,21,26586.7,0.855,1226,1,0,0,Travel,0
344,56354,8483,42982.46,2024-11-13 06:22:00,NetBanking,Card,913174,192.168.220.199,Pune,0,34,32271.72,0.898,3958,0,1,0,E-commerce,1
345,91496,8985,44593.3,2024-05-27 00:22:00,UPI,Mobile,445151,192.168.89.156,Bangalore,7,6,36579.24,0.161,638,1,0,0,Travel,0
346,33036,9686,30363.77,2024-10-21 06:32:00,UPI,Branch,420244,192.168.48.105,Pune,1,30,15754.15,0.832,3344,1,0,0,Others,0
347,99223,2704,49109.79,2024-06-24 19:26:00,POS,Web,715892,192.168.99.146,Delhi,7,18,35089.14,0.158,2839,1,0,0,Travel,0
348,94242,3176,12346.48,2024-12-12 04:16:00,ATM,Web,644827,192.168.84.54,Mumbai,1,10,11274.35,0.714,2368,0,0,0,Food,0
349,26262,2979,3495.26,2024-05-10 16:14:00,ATM,Branch,941209,192.168.94.194,Delhi,0,21,10121.04,0.366,4397,0,0,0,Food,0
350,24814,7615,42179.99,2024-02-08 20:09:00,UPI,Branch,421565,192.168.8.138,Chennai,9,2,19907.35,0.492,525,1,0,0,Electronics,1
351,57983,7179,24571.99,2024-06-22 22:51:00,UPI,Branch,210230,192.168.142.210,Chennai,5,16,46479.37,0.354,562,1,0,0,Bills,0
